snapshot_date,symbol,name,exchange,listing_date,source_url,membership_method,verification_status
2024-05-31,508033,易方达深高速REIT,SSE,2024-03-29,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2024-03-29/508033_20240329_R0NW.pdf,official_listing_date_reconstruction,official_metadata_verified
2024-05-31,508056,中金普洛斯REIT,SSE,2021-06-21,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2021-06-21/508056_20210621_1_Pvz1qgD6.pdf,official_listing_date_reconstruction,official_metadata_verified
2024-05-31,508058,中金厦门安居REIT,SSE,2022-08-31,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2022-08-31/508058_20220831_2_HzBfWn0M.pdf,official_listing_date_reconstruction,official_metadata_verified
2024-05-31,508066,华泰江苏交控REIT,SSE,2022-11-15,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2022-11-15/508066_20221115_8Z9T.pdf,official_listing_date_reconstruction,official_metadata_verified
2024-05-31,508068,华夏北京保障房REIT,SSE,2022-08-31,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2022-08-31/508068_20220831_2_ElgrviDx.pdf,official_listing_date_reconstruction,official_metadata_verified
2024-05-31,508077,华夏基金华润有巢REIT,SSE,2022-12-09,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2022-12-09/508077_20221209_VY81.pdf,official_listing_date_reconstruction,official_metadata_verified
2024-05-31,508088,国泰海通东久新经济REIT,SSE,2022-10-14,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2022-10-14/508088_20221014_1_3WWKuruN.pdf,official_listing_date_reconstruction,official_metadata_verified
2024-05-31,508096,中航京能国际能源REIT,SSE,2023-03-29,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2023-03-29/508096_20230329_4X1X.pdf,official_listing_date_reconstruction,official_metadata_verified
2024-05-31,508098,嘉实京东仓储基础设施REIT,SSE,2023-02-08,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2023-02-08/508098_20230208_MTLG.pdf,official_listing_date_reconstruction,official_metadata_verified
2024-05-31,508099,建信中关村REIT,SSE,2021-12-17,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2021-12-17/508099_20211217_1_t3MBtb7n.pdf,official_listing_date_reconstruction,official_metadata_verified
2024-06-30,180101,博时蛇口产园REIT,SZSE,2021-06-21,https://disc.static.szse.cn/disc/disk02/finalpage/2021-06-21/102aa6f2-71be-4f5a-adf3-471bf035b0ec.PDF,official_listing_date_reconstruction,official_metadata_verified
2024-06-30,180102,华夏合肥高新REIT,SZSE,2022-10-10,https://disc.static.szse.cn/disc/disk03/finalpage/2022-10-10/9d614593-5b0e-464d-9040-08d08a13acf6.PDF,official_listing_date_reconstruction,official_metadata_verified
2024-06-30,180103,华夏和达高科REIT,SZSE,2022-12-27,https://disc.static.szse.cn/disc/disk03/finalpage/2022-12-27/73073898-e946-47b4-b7f9-500e71afccf5.PDF,official_listing_date_reconstruction,official_metadata_verified
2024-06-30,180201,平安广州广河REIT,SZSE,2021-06-21,https://disc.static.szse.cn/disc/disk02/finalpage/2021-06-21/edc76ee0-8c4a-4a66-b0b2-acf5f257eb72.PDF,official_listing_date_reconstruction,official_metadata_verified
2024-06-30,180202,华夏越秀高速REIT,SZSE,2021-12-14,https://disc.static.szse.cn/disc/disk02/finalpage/2021-12-14/31bf41a1-23b9-480a-80b9-bcfefe3873e1.PDF,official_listing_date_reconstruction,official_metadata_verified
2024-06-30,180301,红土创新盐田港REIT,SZSE,2021-06-21,https://disc.static.szse.cn/disc/disk02/finalpage/2021-06-21/2fef5b72-1ba1-4f42-be9d-3e347d3c7cb4.PDF,official_listing_date_reconstruction,official_metadata_verified
2024-06-30,180401,鹏华深圳能源REIT,SZSE,2022-07-26,https://disc.static.szse.cn/disc/disk03/finalpage/2022-07-26/09ebb270-c48c-43d7-9355-24c3884e2be5.PDF,official_listing_date_reconstruction,official_metadata_verified
2024-06-30,180501,红土创新深圳安居REIT,SZSE,2022-08-31,https://disc.static.szse.cn/disc/disk03/finalpage/2022-08-30/2e6d9b04-5698-411c-83ea-233a83043752.PDF,official_listing_date_reconstruction,official_metadata_verified
2024-06-30,180601,华夏华润消费REIT,SZSE,2024-03-14,https://disc.static.szse.cn/disc/disk03/finalpage/2024-03-14/e12c074f-149f-46d2-93a8-268a91054a8c.PDF,official_listing_date_reconstruction,official_metadata_verified
2024-06-30,180602,中金印力消费REIT,SZSE,2024-04-30,https://disc.static.szse.cn/disc/disk03/finalpage/2024-04-29/9c31a4b4-5688-4662-8e6c-97366b978138.PDF,official_listing_date_reconstruction,official_metadata_verified
2024-06-30,180801,中航首钢绿能REIT,SZSE,2021-06-21,https://disc.static.szse.cn/disc/disk02/finalpage/2021-06-21/6ba68224-cc80-47ed-88d7-5d67de2a29ee.PDF,official_listing_date_reconstruction,official_metadata_verified
2024-06-30,508000,华安张江产业园REIT,SSE,2021-06-21,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2021-06-21/508000_20210621_1_lfBkSuY8.pdf,official_listing_date_reconstruction,official_metadata_verified
2024-06-30,508001,浙商沪杭甬REIT,SSE,2021-06-21,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2021-06-21/508001_20210621_1_mv8eKTIE.pdf,official_listing_date_reconstruction,official_metadata_verified
2024-06-30,508006,富国首创水务REIT,SSE,2021-06-21,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2021-06-21/508006_20210621_1_sQvam6Tl.pdf,official_listing_date_reconstruction,official_metadata_verified
2024-06-30,508007,中金山东高速REIT,SSE,2023-10-27,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2023-10-27/508007_20231027_KLEV.pdf,official_listing_date_reconstruction,official_metadata_verified
2024-06-30,508008,国金中国铁建REIT,SSE,2022-07-08,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2022-07-05/508008_20220705_1_kaAXBwI7.pdf,official_listing_date_reconstruction,visual_verified_official_pdf
2024-06-30,508009,中金安徽交控REIT,SSE,2022-11-22,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2022-11-22/508009_20221122_Q10Z.pdf,official_listing_date_reconstruction,official_metadata_verified
2024-06-30,508011,嘉实物美消费REIT,SSE,2024-03-12,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2024-03-12/508011_20240312_92OI.pdf,official_listing_date_reconstruction,official_metadata_verified
2024-06-30,508017,华夏金茂消费REIT,SSE,2024-03-12,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2024-03-12/508017_20240312_KTDH.pdf,official_listing_date_reconstruction,official_metadata_verified
2024-06-30,508018,华夏中国交建REIT,SSE,2022-04-28,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2022-04-28/508018_20220428_1_lD5zZ07V.pdf,official_listing_date_reconstruction,official_metadata_verified
2024-06-30,508019,中金湖北科投光谷REIT,SSE,2023-06-30,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2023-06-30/508019_20230630_4BP4.pdf,official_listing_date_reconstruction,official_metadata_verified
2024-06-30,508021,国泰海通临港创新产业园REIT,SSE,2022-10-13,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2022-10-13/508021_20221013_1_r2Krr0xA.pdf,official_listing_date_reconstruction,official_metadata_verified
2024-06-30,508026,嘉实中国电建清洁能源REIT,SSE,2024-03-28,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2024-03-28/508026_20240328_TQ56.pdf,official_listing_date_reconstruction,official_metadata_verified
2024-06-30,508027,东吴苏园产业REIT,SSE,2021-06-21,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2021-06-21/508027_20210621_1_gmgBeN1i.pdf,official_listing_date_reconstruction,official_metadata_verified
2024-06-30,508028,中信建投国家电投新能源REIT,SSE,2023-03-29,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2023-03-29/508028_20230329_5RUS.pdf,official_listing_date_reconstruction,official_metadata_verified
2024-06-30,508031,国泰海通城投宽庭保租房REIT,SSE,2024-01-12,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2024-01-12/508031_20240112_FJ4M.pdf,official_listing_date_reconstruction,official_metadata_verified
2024-06-30,508033,易方达深高速REIT,SSE,2024-03-29,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2024-03-29/508033_20240329_R0NW.pdf,official_listing_date_reconstruction,official_metadata_verified
2024-06-30,508056,中金普洛斯REIT,SSE,2021-06-21,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2021-06-21/508056_20210621_1_Pvz1qgD6.pdf,official_listing_date_reconstruction,official_metadata_verified
2024-06-30,508058,中金厦门安居REIT,SSE,2022-08-31,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2022-08-31/508058_20220831_2_HzBfWn0M.pdf,official_listing_date_reconstruction,official_metadata_verified
2024-06-30,508066,华泰江苏交控REIT,SSE,2022-11-15,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2022-11-15/508066_20221115_8Z9T.pdf,official_listing_date_reconstruction,official_metadata_verified
2024-06-30,508068,华夏北京保障房REIT,SSE,2022-08-31,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2022-08-31/508068_20220831_2_ElgrviDx.pdf,official_listing_date_reconstruction,official_metadata_verified
2024-06-30,508077,华夏基金华润有巢REIT,SSE,2022-12-09,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2022-12-09/508077_20221209_VY81.pdf,official_listing_date_reconstruction,official_metadata_verified
2024-06-30,508086,工银河北高速REIT,SSE,2024-06-28,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2024-06-28/508086_20240628_AVZI.pdf,official_listing_date_reconstruction,official_metadata_verified
2024-06-30,508088,国泰海通东久新经济REIT,SSE,2022-10-14,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2022-10-14/508088_20221014_1_3WWKuruN.pdf,official_listing_date_reconstruction,official_metadata_verified
2024-06-30,508096,中航京能国际能源REIT,SSE,2023-03-29,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2023-03-29/508096_20230329_4X1X.pdf,official_listing_date_reconstruction,official_metadata_verified
2024-06-30,508098,嘉实京东仓储基础设施REIT,SSE,2023-02-08,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2023-02-08/508098_20230208_MTLG.pdf,official_listing_date_reconstruction,official_metadata_verified
2024-06-30,508099,建信中关村REIT,SSE,2021-12-17,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2021-12-17/508099_20211217_1_t3MBtb7n.pdf,official_listing_date_reconstruction,official_metadata_verified
2024-07-31,180101,博时蛇口产园REIT,SZSE,2021-06-21,https://disc.static.szse.cn/disc/disk02/finalpage/2021-06-21/102aa6f2-71be-4f5a-adf3-471bf035b0ec.PDF,official_listing_date_reconstruction,official_metadata_verified
2024-07-31,180102,华夏合肥高新REIT,SZSE,2022-10-10,https://disc.static.szse.cn/disc/disk03/finalpage/2022-10-10/9d614593-5b0e-464d-9040-08d08a13acf6.PDF,official_listing_date_reconstruction,official_metadata_verified
2024-07-31,180103,华夏和达高科REIT,SZSE,2022-12-27,https://disc.static.szse.cn/disc/disk03/finalpage/2022-12-27/73073898-e946-47b4-b7f9-500e71afccf5.PDF,official_listing_date_reconstruction,official_metadata_verified
2024-07-31,180201,平安广州广河REIT,SZSE,2021-06-21,https://disc.static.szse.cn/disc/disk02/finalpage/2021-06-21/edc76ee0-8c4a-4a66-b0b2-acf5f257eb72.PDF,official_listing_date_reconstruction,official_metadata_verified
2024-07-31,180202,华夏越秀高速REIT,SZSE,2021-12-14,https://disc.static.szse.cn/disc/disk02/finalpage/2021-12-14/31bf41a1-23b9-480a-80b9-bcfefe3873e1.PDF,official_listing_date_reconstruction,official_metadata_verified
2024-07-31,180301,红土创新盐田港REIT,SZSE,2021-06-21,https://disc.static.szse.cn/disc/disk02/finalpage/2021-06-21/2fef5b72-1ba1-4f42-be9d-3e347d3c7cb4.PDF,official_listing_date_reconstruction,official_metadata_verified
2024-07-31,180302,华夏深国际REIT,SZSE,2024-07-09,https://disc.static.szse.cn/disc/disk03/finalpage/2024-07-09/aebd6a81-2102-4918-8d7c-91b1f6a70b00.PDF,official_listing_date_reconstruction,official_metadata_verified
2024-07-31,180401,鹏华深圳能源REIT,SZSE,2022-07-26,https://disc.static.szse.cn/disc/disk03/finalpage/2022-07-26/09ebb270-c48c-43d7-9355-24c3884e2be5.PDF,official_listing_date_reconstruction,official_metadata_verified
2024-07-31,180501,红土创新深圳安居REIT,SZSE,2022-08-31,https://disc.static.szse.cn/disc/disk03/finalpage/2022-08-30/2e6d9b04-5698-411c-83ea-233a83043752.PDF,official_listing_date_reconstruction,official_metadata_verified
2024-07-31,180601,华夏华润消费REIT,SZSE,2024-03-14,https://disc.static.szse.cn/disc/disk03/finalpage/2024-03-14/e12c074f-149f-46d2-93a8-268a91054a8c.PDF,official_listing_date_reconstruction,official_metadata_verified
2024-07-31,180602,中金印力消费REIT,SZSE,2024-04-30,https://disc.static.szse.cn/disc/disk03/finalpage/2024-04-29/9c31a4b4-5688-4662-8e6c-97366b978138.PDF,official_listing_date_reconstruction,official_metadata_verified
2024-07-31,180801,中航首钢绿能REIT,SZSE,2021-06-21,https://disc.static.szse.cn/disc/disk02/finalpage/2021-06-21/6ba68224-cc80-47ed-88d7-5d67de2a29ee.PDF,official_listing_date_reconstruction,official_metadata_verified
2024-07-31,508000,华安张江产业园REIT,SSE,2021-06-21,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2021-06-21/508000_20210621_1_lfBkSuY8.pdf,official_listing_date_reconstruction,official_metadata_verified
2024-07-31,508001,浙商沪杭甬REIT,SSE,2021-06-21,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2021-06-21/508001_20210621_1_mv8eKTIE.pdf,official_listing_date_reconstruction,official_metadata_verified
2024-07-31,508006,富国首创水务REIT,SSE,2021-06-21,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2021-06-21/508006_20210621_1_sQvam6Tl.pdf,official_listing_date_reconstruction,official_metadata_verified
2024-07-31,508007,中金山东高速REIT,SSE,2023-10-27,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2023-10-27/508007_20231027_KLEV.pdf,official_listing_date_reconstruction,official_metadata_verified
2024-07-31,508008,国金中国铁建REIT,SSE,2022-07-08,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2022-07-05/508008_20220705_1_kaAXBwI7.pdf,official_listing_date_reconstruction,visual_verified_official_pdf
2024-07-31,508009,中金安徽交控REIT,SSE,2022-11-22,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2022-11-22/508009_20221122_Q10Z.pdf,official_listing_date_reconstruction,official_metadata_verified
2024-07-31,508011,嘉实物美消费REIT,SSE,2024-03-12,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2024-03-12/508011_20240312_92OI.pdf,official_listing_date_reconstruction,official_metadata_verified
2024-07-31,508015,中信建投明阳智能新能源REIT,SSE,2024-07-23,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2024-07-23/508015_20240723_DCBO.pdf,official_listing_date_reconstruction,official_metadata_verified
2024-07-31,508017,华夏金茂消费REIT,SSE,2024-03-12,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2024-03-12/508017_20240312_KTDH.pdf,official_listing_date_reconstruction,official_metadata_verified
2024-07-31,508018,华夏中国交建REIT,SSE,2022-04-28,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2022-04-28/508018_20220428_1_lD5zZ07V.pdf,official_listing_date_reconstruction,official_metadata_verified
2024-07-31,508019,中金湖北科投光谷REIT,SSE,2023-06-30,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2023-06-30/508019_20230630_4BP4.pdf,official_listing_date_reconstruction,official_metadata_verified
2024-07-31,508021,国泰海通临港创新产业园REIT,SSE,2022-10-13,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2022-10-13/508021_20221013_1_r2Krr0xA.pdf,official_listing_date_reconstruction,official_metadata_verified
2024-07-31,508026,嘉实中国电建清洁能源REIT,SSE,2024-03-28,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2024-03-28/508026_20240328_TQ56.pdf,official_listing_date_reconstruction,official_metadata_verified
2024-07-31,508027,东吴苏园产业REIT,SSE,2021-06-21,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2021-06-21/508027_20210621_1_gmgBeN1i.pdf,official_listing_date_reconstruction,official_metadata_verified
2024-07-31,508028,中信建投国家电投新能源REIT,SSE,2023-03-29,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2023-03-29/508028_20230329_5RUS.pdf,official_listing_date_reconstruction,official_metadata_verified
2024-07-31,508031,国泰海通城投宽庭保租房REIT,SSE,2024-01-12,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2024-01-12/508031_20240112_FJ4M.pdf,official_listing_date_reconstruction,official_metadata_verified
2024-07-31,508033,易方达深高速REIT,SSE,2024-03-29,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2024-03-29/508033_20240329_R0NW.pdf,official_listing_date_reconstruction,official_metadata_verified
2024-07-31,508056,中金普洛斯REIT,SSE,2021-06-21,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2021-06-21/508056_20210621_1_Pvz1qgD6.pdf,official_listing_date_reconstruction,official_metadata_verified
2024-07-31,508058,中金厦门安居REIT,SSE,2022-08-31,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2022-08-31/508058_20220831_2_HzBfWn0M.pdf,official_listing_date_reconstruction,official_metadata_verified
2024-07-31,508066,华泰江苏交控REIT,SSE,2022-11-15,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2022-11-15/508066_20221115_8Z9T.pdf,official_listing_date_reconstruction,official_metadata_verified
2024-07-31,508068,华夏北京保障房REIT,SSE,2022-08-31,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2022-08-31/508068_20220831_2_ElgrviDx.pdf,official_listing_date_reconstruction,official_metadata_verified
